Model,Release Date,Release Year,Model ID,RAM Capacity (Mb),Storage (Mb),CPU Clock (MHz),Display Diagonal (in),Display Width (px),Display Length(px),Width (mm),Length (mm),Depth (mm),Volume (cubic cm),Mass (grams),Pixel Density (per inch),Cluster ID,Screen to Body Ratio
Alcatel One Touch OT-995 Ultra,5/1/2012,2012.333333,2694,0.249977111,0.031878203,0.699863138,0.18705036,0.154471545,0.380952381,0.167803547,0.319672131,0.023412444,0.008586172,0.013793103,0.436648157,2,5.753737004
HTC Desire C NFC A320e (HTC Golf),5/1/2012,2012.333333,2695,0.249977111,0.062079576,0.299680654,0.129496403,0.089430894,0.222222222,0.147612551,0.23852459,0.037524054,0.007172987,0.008189655,0.30338213,6,6.132515041
HTC One XL AU X325E / X325S / Edge (HTC Evita),5/1/2012,2012.333333,2696,0.499984741,0.249999232,0.749885948,0.215827338,0.25203252,0.619047619,0.172987722,0.351639344,0.017960231,0.008521936,0.01487069,0.679202423,5,5.559931557
Huawei Ascend C8812,5/1/2012,2012.333333,2697,0.249977111,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.153233288,0.300409836,0.033932008,0.009249941,0.016163793,0.480060575,2,5.547021279
Huawei Ascend G305T (Huawei T8828),5/1/2012,2012.333333,2698,0.249977111,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.153888131,0.300409836,0.033996151,0.009335589,0.014439655,0.474255427,2,5.659463857
KDDI HTC J ISW13HT (HTC Nippon),5/1/2012,2012.333333,2699,0.499984741,0.249999232,0.755888685,0.18705036,0.178861789,0.46031746,0.162346521,0.338114754,0.032713278,0.011369719,0.017672414,0.535840485,5,5.223924162
KDDI Urbano Progresso au KYY04,5/1/2012,2012.333333,2700,0.499984741,0.062079576,0.699863138,0.165467626,0.154471545,0.380952381,0.156889495,0.31147541,0.03014753,0.009057234,0.017025862,0.480060575,2,5.225278822
LG F-160L Optimus LTE 2 / LTE2,5/1/2012,2012.333333,2701,1,0.249999232,0.755888685,0.215827338,0.25203252,0.619047619,0.171896317,0.351229508,0.017960231,0.008393465,0.018318966,0.679202423,5,5.601761562
LG F-160S Optimus LTE2,5/1/2012,2012.333333,2702,1,0.249999232,0.755888685,0.215827338,0.25203252,0.619047619,0.171896317,0.351229508,0.017960231,0.008393465,0.018318966,0.679202423,5,5.601761562
LG P936 Optimus True HD LTE,5/1/2012,2012.333333,2703,0.499984741,0.060624562,0.749885948,0.201438849,0.25203252,0.619047619,0.167530696,0.34795082,0.028094933,0.010962893,0.016163793,0.711761736,5,5.283225025
LG P940H Prada 3.0 (LG K2),5/1/2012,2012.333333,2704,0.499984741,0.008388246,0.503773721,0.18705036,0.154471545,0.380952381,0.17053206,0.321721311,0.015394484,0.006573454,0.016810345,0.436648157,2,5.625615578
LG SU870 Optimus 3D Cube / Optimus 3D 2 (LG CX2),5/1/2012,2012.333333,2705,0.499984741,0.249999232,0.599817517,0.18705036,0.154471545,0.380952381,0.166166439,0.318852459,0.022450289,0.00811511,0.018965517,0.435890964,2,5.845617126
Motorola Motosmart Mix XT550,5/1/2012,2012.333333,2706,0.249977111,0.008388246,0.399726275,0.165467626,0.089430894,0.222222222,0.165839018,0.282786885,0.037203335,0.010791598,0.015409483,0.254164563,6,6.559928096
Nokia 808 PureView / 803,5/1/2012,2012.333333,2707,0.249977111,0.016777517,0.649840327,0.165467626,0.105691057,0.301587302,0.146521146,0.306967213,0.076010263,0.019227887,0.023491379,0.354114084,2,5.651615339
Panasonic Toughpad FZ-A1,5/1/2012,2012.333333,2708,0.499984741,0.255032794,0.599817517,0.604316547,0.375609756,0.365079365,0.709959072,0.663114754,0.069916613,0.195190887,0.192349138,0.208480565,4,6.701484167
Prestigio MultiPad 5080 PMP5080C PRO,5/1/2012,2012.333333,2709,0.499984741,0.125838031,0.499771896,0.45323741,0.203252033,0.380952381,0.399727149,0.631147541,0.031430404,0.063700405,0.092672414,0.203685008,4,7.397635371
RIM BlackBerry Curve 9320 SKU1 (RIM Armstrong),5/1/2012,2012.333333,2710,0.249977111,0.008388246,0.402727644,0.050359712,0.089430894,0.103174603,0.145975443,0.245901639,0.04233483,0.008350641,0.009267241,0.301615346,6,2.825610427
RIM BlackBerry Curve 9320 SKU2 (RIM Armstrong),5/1/2012,2012.333333,2711,0.249977111,0.008388246,0.402727644,0.050359712,0.089430894,0.103174603,0.145975443,0.245901639,0.04233483,0.008350641,0.009267241,0.301615346,6,2.825610427
Samsung GT-i8160 Galaxy Ace 2,5/1/2012,2012.333333,2712,0.374980926,0.062079576,0.399726275,0.151079137,0.154471545,0.380952381,0.151978172,0.284016393,0.02822322,0.007108751,0.013362069,0.510853104,2,5.223991787
Samsung GT-i9070P Galaxy S Advance NFC,5/1/2012,2012.333333,2713,0.374980926,0.249999232,0.499771896,0.165467626,0.154471545,0.380952381,0.154160982,0.304098361,0.023027582,0.006659101,0.012931034,0.481322564,2,5.418239425
Samsung GT-i9210T Galaxy S II 4G AU (Samsung Celox),5/1/2012,2012.333333,2714,0.499984741,0.000243117,0.749885948,0.201438849,0.154471545,0.380952381,0.169986357,0.331147541,0.022065427,0.008800291,0.015517241,0.408884402,2,6.25291456
Samsung GT-i9300 Galaxy S III 16GB / Galaxy S3,5/1/2012,2012.333333,2715,0.499984741,0.250005786,0.699863138,0.223021583,0.25203252,0.619047619,0.174897681,0.359016393,0.01603592,0.008307817,0.015732759,0.659767794,5,5.708211878
Samsung GT-i9300 Galaxy S III 32GB,5/1/2012,2012.333333,2716,0.499984741,0.499999488,0.699863138,0.223021583,0.25203252,0.619047619,0.174897681,0.359016393,0.01603592,0.008307817,0.015732759,0.659767794,5,5.708211878
Samsung GT-P5110 Galaxy Tab 2 10.1 WiFi 16GB,5/1/2012,2012.333333,2717,0.499984741,0.249999232,0.499771896,0.604316547,0.479674797,0.380952381,0.682673943,0.517622951,0.023091725,0.084020298,0.112284483,0.264512872,4,7.390896488
Samsung SCH-S720C Galaxy Proclaim,5/1/2012,2012.333333,2718,0.249977111,0.033556057,0.499771896,0.129496403,0.089430894,0.222222222,0.145156889,0.267622951,0.035920462,0.007644049,0.011637931,0.30338213,6,5.558198577
Samsung SGH-i667 Focus 2 (Samsung Mandel),5/1/2012,2012.333333,2719,0.249977111,0.125838031,0.699863138,0.165467626,0.154471545,0.380952381,0.153342428,0.29795082,0.031302117,0.008500525,0.013362069,0.480060575,2,5.588820743
Samsung SPH-L700 Galaxy Nexus 4G LTE (Samsung Prime),5/1/2012,2012.333333,2720,0.499984741,0.499999488,0.599817517,0.208633094,0.25203252,0.619047619,0.167639836,0.354508197,0.021616421,0.009228529,0.018103448,0.68525997,5,5.590702786
Samsung YP-GI1CW / YP-GI1CB / Galaxy Player 4.2 / Galaxy S WiFi 4.2 8GB,5/1/2012,2012.333333,2721,0.249977111,0.125838031,0.499771896,0.179856115,0.154471545,0.380952381,0.162619372,0.307786885,0.017960231,0.006188039,0.0125,0.45229682,2,5.747112838
Samsung YP-GI1EW / YP-GI1EB Galaxy Player 4.2 16GB,5/1/2012,2012.333333,2722,0.249977111,0.249999232,0.499771896,0.179856115,0.154471545,0.380952381,0.162619372,0.307786885,0.017960231,0.006188039,0.0125,0.45229682,2,5.747112838
Sharp SH330U,5/1/2012,2012.333333,2723,0.124973296,0.008388246,0.299680654,0.129496403,0.089430894,0.222222222,0.142974079,0.270491803,0.04233483,0.008971586,0.012931034,0.30338213,6,5.583205966
Sony Xperia P LT22 / LT22i (Sony Nyphon),5/1/2012,2012.333333,2724,0.499984741,0.000243117,0.499771896,0.165467626,0.178861789,0.46031746,0.144611187,0.299180328,0.02822322,0.00687322,0.012931034,0.587077234,2,5.521405134
Sony Xperia Sola MT27 / MT27i (Sony Pepper),5/1/2012,2012.333333,2725,0.249977111,0.125838031,0.499771896,0.143884892,0.154471545,0.407738095,0.14324693,0.274590164,0.024374599,0.00507462,0.01012931,0.556032307,2,5.179161196
Sony Xperia U ST25 / ST25i (Sony Kumquat),5/1/2012,2012.333333,2726,0.249977111,0.125838031,0.499771896,0.129496403,0.154471545,0.407738095,0.129604366,0.258196721,0.037844772,0.006102392,0.010775862,0.593639576,2,5.340891223
Sony Xperia U ST25a (Sony Kumquat),5/1/2012,2012.333333,2727,0.249977111,0.125838031,0.499771896,0.129496403,0.154471545,0.407738095,0.129604366,0.258196721,0.037844772,0.006102392,0.010775862,0.593639576,2,5.340891223
Sprint HTC EVO 4G LTE / EVO One (HTC Jet),5/1/2012,2012.333333,2728,0.499984741,0.249999232,0.749885948,0.215827338,0.25203252,0.619047619,0.170504775,0.351639344,0.01847338,0.008436289,0.015948276,0.679202423,5,5.640897121
T-Mobile Prism U8651 (Huawei Astro),5/1/2012,2012.333333,2729,0.249977111,0.031878203,0.299680654,0.129496403,0.089430894,0.222222222,0.1473397,0.275819672,0.039127646,0.008928763,0.012931034,0.30338213,6,5.313125163
ZTE Skate Kis,5/1/2012,2012.333333,2730,0.249977111,0.008388246,0.399726275,0.129496403,0.089430894,0.222222222,0.152796726,0.268442623,0.034637588,0.011305484,0.018965517,0.436648157,6,2.541243453
Acer Iconia Tab A510 Olympic Edition,6/1/2012,2012.416667,2731,0.499984741,0.499999488,0.649840327,0.604316547,0.479674797,0.380952381,0.688949523,0.517622951,0.031109686,0.097017322,0.132543103,0.264512872,4,7.323573468
Acer Iconia Tab A700 32GB,6/1/2012,2012.416667,2732,0.499984741,0.499999488,0.649840327,0.604316547,0.739837398,0.579365079,0.691132333,0.516393443,0.030788967,0.096674732,0.130818966,0.452801615,4,5.857748629
Alcatel One Touch OT-986,6/1/2012,2012.416667,2733,0.499984741,0.125838031,0.749885948,0.201438849,0.25203252,0.619047619,0.173260573,0.340163934,0.023412444,0.009849474,0.018965517,0.713780919,5,5.195923632
Alcatel One Touch OT-991,6/1/2012,2012.416667,2734,0.124973296,0.008388246,0.399726275,0.165467626,0.089430894,0.222222222,0.167803547,0.299180328,0.03014753,0.009742415,0.01549569,0.254164563,6,6.127889
Asus Padfone,6/1/2012,2012.416667,2735,0.499984741,0.249999232,0.755888685,0.18705036,0.178861789,0.46031746,0.160709413,0.323770492,0.019884541,0.008864527,0.016163793,0.679202423,5,3.430030528
Asus Padfone A66 32GB,6/1/2012,2012.416667,2736,0.499984741,0.499999488,0.755888685,0.18705036,0.178861789,0.46031746,0.160709413,0.323770492,0.019884541,0.007044515,0.01487069,0.535840485,5,5.510936309
Asus Padfone A66 64GB,6/1/2012,2012.416667,2737,0.499984741,1,0.755888685,0.18705036,0.178861789,0.46031746,0.160709413,0.323770492,0.019884541,0.010470419,0.017456897,1,5,1.582327728
Hannspree HANNS pad SN-70T3,6/1/2012,2012.416667,2738,0.249977111,0.062079576,0.499771896,0.381294964,0.284552846,0.222222222,0.609822647,0.413934426,0.02822322,0.068132668,0.068965517,0.22387683,3,4.998008907
HTC One S Z560E (HTC Ville C),6/1/2012,2012.416667,2739,0.499984741,0.249999232,0.849931569,0.18705036,0.178861789,0.46031746,0.159618008,0.335655738,0.011866581,0.005031797,0.012823276,0.535840485,5,5.352146709
HTC One XL EU / Edge (HTC Evita),6/1/2012,2012.416667,2740,0.499984741,0.499999488,0.749885948,0.215827338,0.25203252,0.619047619,0.172987722,0.351639344,0.017960231,0.008521936,0.01487069,0.679202423,5,5.559931557
HTC One XT S720t (HTC Supreme),6/1/2012,2012.416667,2741,0.499984741,0.499999488,0.749885948,0.215827338,0.25203252,0.619047619,0.172987722,0.349836066,0.017960231,0.008457701,0.015086207,0.679202423,5,5.588590987
Huawei Activa 4G (Huawei M920),6/1/2012,2012.416667,2742,0.249977111,0.016777517,0.399726275,0.129496403,0.089430894,0.222222222,0.150068213,0.299180328,0.029506094,0.007751108,0.017241379,0.30338213,6,4.809205341
Huawei Ascend D1 (Huawei U9500),6/1/2012,2012.416667,2743,0.499984741,0.125838031,0.749885948,0.201438849,0.25203252,0.619047619,0.156889495,0.327868852,0.017960231,0.006295099,0.015086207,0.713780919,5,5.953285989
KDDI Sharp Aquos Phone Serie ISW16SH,6/1/2012,2012.416667,2744,0.499984741,0.249999232,0.749885948,0.208633094,0.25203252,0.619047619,0.162346521,0.31557377,0.032713278,0.010491831,0.01637931,0.692579505,5,6.348885336
LG P880 Optimus 4X HD (LG X3),6/1/2012,2012.416667,2745,0.499984741,0.249999232,0.749885948,0.215827338,0.25203252,0.619047619,0.168076398,0.341803279,0.019820398,0.008307817,0.017456897,0.679202423,5,5.8870704
Meizu MX Quad-Core / MX 4-core 32GB,6/1/2012,2012.416667,2746,0.499984741,0.499999488,0.699863138,0.165467626,0.219512195,0.46031746,0.154979536,0.296311475,0.026940346,0.007494165,0.017025862,0.620393741,5,5.71687187
Meizu MX Quad-Core 64GB,6/1/2012,2012.416667,2747,0.499984741,1,0.699863138,0.165467626,0.219512195,0.46031746,0.154979536,0.296311475,0.026940346,0.007472753,0.017025862,0.620393741,5,5.71687187
Motorola MOTO RAZR V MT887 (Motorola Yangtze),6/1/2012,2012.416667,2748,0.499984741,0.062079576,0.599817517,0.18705036,0.178861789,0.46031746,0.161800819,0.325819672,0.014432328,0.005674154,0.014008621,0.535840485,2,5.439336841
Motorola Motosmart Mix XT553,6/1/2012,2012.416667,2749,0.249977111,0.008388246,0.399726275,0.165467626,0.089430894,0.222222222,0.165839018,0.282786885,0.037203335,0.010791598,0.015409483,0.254164563,6,6.559928096
Motorola MOTOSMART XT390,6/1/2012,2012.416667,2750,0.249977111,0.008388246,0.399726275,0.129496403,0.089430894,0.222222222,0.155525239,0.274590164,0.032713278,0.00822217,0.010775862,0.30338213,6,5.056024991
Motorola RAZR V XT889 (Motorola Yangtze),6/1/2012,2012.416667,2751,0.499984741,0.062079576,0.599817517,0.18705036,0.178861789,0.46031746,0.161800819,0.325819672,0.014432328,0.005674154,0.014008621,0.535840485,2,5.439336841
Nokia Lumia 800C,6/1/2012,2012.416667,2752,0.249977111,0.249999232,0.699863138,0.143884892,0.154471545,0.380952381,0.149249659,0.276639344,0.038486209,0.009035822,0.017672414,0.524230187,2,5.186183009
Nokia Lumia 900 Batman The Dark Knight Rises Limited Edition (Nokia Ace),6/1/2012,2012.416667,2753,0.249977111,0.249999232,0.699863138,0.18705036,0.154471545,0.380952381,0.169167804,0.32295082,0.034637588,0.012119136,0.021551724,0.436648157,2,5.649393377
NTT DoCoMo Sharp Aquos Phone st SH-07D,6/1/2012,2012.416667,2754,0.499984741,0.062079576,0.499771896,0.122302158,0.306504065,0.222222222,0.129604366,0.237704918,0.039127646,0.005652742,0.010344828,0.618122161,2,5.786517847
Orange Dublin P752V (ZTE Kis),6/1/2012,2012.416667,2755,0.249977111,0.008388246,0.399726275,0.129496403,0.089430894,0.222222222,0.152796726,0.268442623,0.034637588,0.008179346,0.014655172,0.30338213,6,5.264165607
Orange Santa Diego / Santa Clara (Intel Black Ray),6/1/2012,2012.416667,2756,0.499984741,0.249999232,0.799908758,0.165467626,0.203252033,0.492063492,0.154160982,0.303278689,0.03136626,0.008800291,0.014439655,0.630994447,5,5.372650697
Samsung GT-i9050,6/1/2012,2012.416667,2757,0.499984741,0.249999232,0.499771896,0.179856115,0.154471545,0.380952381,0.16425648,0.308606557,0.028864657,0.009378413,0.014331897,0.446996466,2,5.810096457
Samsung GT-S5690L Galaxy Xcover Extreme,6/1/2012,2012.416667,2758,0.249977111,0.008388246,0.399726275,0.136690647,0.089430894,0.222222222,0.16207367,0.297131148,0.037524054,0.011048541,0.016271552,0.286976275,6,5.010977152
Samsung GT-S6358 Galaxy Ace,6/1/2012,2012.416667,2759,0.249977111,0.062079576,0.399726275,0.129496403,0.089430894,0.222222222,0.150068213,0.266393443,0.034637588,0.007815344,0.0125,0.30338213,6,5.401107532
Samsung GT-S7530 Omnia M / GT-S7530E ,6/1/2012,2012.416667,2760,0.187475204,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.157162347,0.297540984,0.02822322,0.008072287,0.012715517,0.480060575,2,5.460492312
Samsung GT-S7530L Omnia M,6/1/2012,2012.416667,2761,0.187475204,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.157162347,0.297540984,0.02822322,0.008072287,0.012715517,0.480060575,2,5.460492312
Samsung SCH-i939 Galaxy S III (Samsung Midas),6/1/2012,2012.416667,2762,0.499984741,0.250005786,0.699863138,0.223021583,0.25203252,0.619047619,0.175170532,0.359016393,0.018537524,0.009142882,0.017456897,0.659767794,5,5.699320592
Samsung SGH-i577 Galaxy Exhilarate,6/1/2012,2012.416667,2763,0.499984741,0.062079576,0.599817517,0.165467626,0.154471545,0.380952381,0.154160982,0.299180328,0.037844772,0.010299124,0.015086207,0.480060575,2,5.536299784
Samsung SGH-i827 Galaxy Appeal,6/1/2012,2012.416667,2764,0.249977111,0.062079576,0.399726275,0.107913669,0.089430894,0.222222222,0.139699864,0.258196721,0.051956382,0.010213477,0.013362069,0.344522968,6,4.641859513
Samsung SGH-iT999 Galaxy S III,6/1/2012,2012.416667,2765,1,0.250005786,0.699863138,0.223021583,0.25203252,0.619047619,0.174897681,0.359016393,0.01603592,0.008307817,0.015732759,0.659767794,5,5.708211878
Samsung SHW-M440S Galaxy S 3,6/1/2012,2012.416667,2766,0.499984741,0.249999232,0.699863138,0.223021583,0.25203252,0.619047619,0.174624829,0.359016393,0.01603592,0.008286406,0.015732759,0.66027259,5,5.708392526
Sony Xperia Ion LT28 / LT28i (Sony Aoba),6/1/2012,2012.416667,2767,0.499984741,0.249999232,0.755888685,0.208633094,0.25203252,0.619047619,0.167803547,0.344262295,0.028864657,0.011091365,0.018103448,0.702423019,5,5.473845969
Sony Xperia Ion LT28at (Sony Aoba),6/1/2012,2012.416667,2768,0.499984741,0.249999232,0.755888685,0.208633094,0.25203252,0.619047619,0.167803547,0.344262295,0.028864657,0.011091365,0.018103448,0.702423019,5,5.473845969
Spice Mi-425 Stellar,6/1/2012,2012.416667,2769,0.249977111,0.016777517,0.503773721,0.165467626,0.154471545,0.380952381,0.155525239,0.31147541,0.041051956,0.011797957,0.010775862,0.476527007,2,5.349577711
T-Mobile Samsung SGH-T999V Galaxy S III,6/1/2012,2012.416667,2770,1,0.250005786,0.755888685,0.223021583,0.25203252,0.619047619,0.174897681,0.359016393,0.01603592,0.008307817,0.016163793,0.659767794,5,5.708211878
Toshiba Excite 7 T AT270 / Excite 7.7 AT275 32GB,6/1/2012,2012.416667,2771,0.499984741,0.499999488,0.749885948,0.431654676,0.479674797,0.380952381,0.540245566,0.353278689,0.010904426,0.036742822,0.05862069,0.381625442,4,6.574069649
Toshiba Regza Tablet AT500 36F,6/1/2012,2012.416667,2772,0.499984741,0.499999488,0.649840327,0.604316547,0.479674797,0.380952381,0.693315143,0.532377049,0.018601668,0.080401687,0.114224138,0.266027259,4,6.995444297
Toshiba Regza Tablet AT500 46F,6/1/2012,2012.416667,2773,0.499984741,1,0.649840327,0.604316547,0.479674797,0.380952381,0.693315143,0.532377049,0.018601668,0.080401687,0.114224138,0.266027259,4,6.995444297
Toshiba Regza Tablet AT570 36F,6/1/2012,2012.416667,2774,0.499984741,0.499999488,0.649840327,0.431654676,0.479674797,0.380952381,0.540245566,0.353278689,0.011545863,0.037320943,0.05862069,0.381625442,4,6.574069649
Toshiba Regza Tablet AT570 46F,6/1/2012,2012.416667,2775,0.499984741,1,0.649840327,0.431654676,0.479674797,0.380952381,0.540245566,0.353278689,0.011545863,0.037320943,0.05862069,0.381625442,4,6.574069649
Toshiba Regza Tablet AT700 46F,6/1/2012,2012.416667,2776,0.499984741,1,0.599817517,0.604316547,0.479674797,0.380952381,0.680763984,0.520491803,0.010262989,0.064835235,0.10237069,0.266027259,4,7.287101985
Toshiba Regza Tablet AT830 T6F,6/1/2012,2012.416667,2777,0.499984741,1,0.699863138,0.834532374,0.609756098,0.430555556,0.920327422,0.665163934,0.024374599,0.144551742,0.202586207,0.236244321,4,7.684074018
Vodafone Smart II (TCL V860),6/1/2012,2012.416667,2778,0.249977111,0.016777517,0.415733575,0.107913669,0.089430894,0.222222222,0.140518417,0.245901639,0.040089801,0.007280046,0.012931034,0.344522968,6,4.845560564
ZTE Atlas W,6/1/2012,2012.416667,2779,0.249977111,0.008388246,0.399726275,0.129496403,0.154471545,0.380952381,0.140518417,0.270491803,0.027581783,0.005417211,0.015086207,0.560070671,1,4.935670555
Acer Iconia Tab A210 WiFi 16GB,7/1/2012,2012.5,2780,0.499984741,0.249999232,0.599817517,0.604316547,0.479674797,0.380952381,0.691678035,0.516393443,0.04041052,0.111363296,0.140431034,0.264512872,4,7.312051934
Acer Iconia Tab A211 3G 8GB,7/1/2012,2012.5,2781,0.499984741,0.125838031,0.599817517,0.604316547,0.479674797,0.380952381,0.691678035,0.516393443,0.04041052,0.111363296,0.140431034,0.264512872,4,7.312051934
Acer Iconia Tab A701 64GB,7/1/2012,2012.5,2782,0.499984741,1,0.649840327,0.604316547,0.739837398,0.579365079,0.691132333,0.516393443,0.030788967,0.096674732,0.130818966,0.452801615,4,5.857748629
Asus Transformer Pad Infinity / Eee Pad Transformer Prime TF700T,7/1/2012,2012.5,2783,0.499984741,1,0.799908758,0.604316547,0.739837398,0.579365079,0.699863574,0.540163934,0.015394484,0.077104255,0.113362069,0.452801615,4,5.530108946
Asus Transformer Pad Infinity 3G TF700TG 64GB,7/1/2012,2012.5,2784,0.499984741,1,0.755888685,0.604316547,0.739837398,0.579365079,0.699863574,0.540163934,0.015394484,0.077104255,0.113362069,0.452801615,4,5.530108946
